"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 15, 2015","1,148.50","1,210.00","1,220.00","1,142.50","21.11K","-3.41%"
"Mar 08, 2015","1,189.00","1,158.00","1,204.00","1,158.00","13.07K","2.32%"
"Mar 01, 2015","1,162.00","1,153.00","1,180.00","1,147.00","13.81K","1.62%"
"Feb 22, 2015","1,143.50","1,184.00","1,184.00","1,125.00","11.74K","-3.18%"
"Feb 15, 2015","1,181.00","1,193.00","1,193.00","1,152.00","7.73K","-26.51%"
"Dec 14, 2014","1,607.00","1,645.00","1,665.50","1,567.50","3.56K","-2.72%"
"Dec 07, 2014","1,652.00","1,665.00","1,675.00","1,635.00","2.44K","-0.84%"
"Nov 30, 2014","1,666.00","1,670.00","1,685.50","1,654.50","2.10K","0.09%"
"Nov 23, 2014","1,664.50","1,679.50","1,680.00","1,646.50","0.42K","-0.60%"
"Nov 16, 2014","1,674.50","1,662.00","1,679.50","1,645.00","2.82K","0.75%"
"Nov 09, 2014","1,662.00","1,624.50","1,665.00","1,606.00","5.93K","2.12%"
"Nov 02, 2014","1,627.50","1,610.00","1,629.50","1,604.00","2.97K","1.53%"
"Oct 26, 2014","1,603.00","1,606.00","1,617.00","1,595.00","1.39K","-0.40%"
"Oct 19, 2014","1,609.50","1,576.00","1,614.50","1,570.50","1.84K","1.80%"
"Oct 12, 2014","1,581.00","1,585.00","1,593.50","1,575.50","2.88K","-0.63%"
"Oct 05, 2014","1,591.00","1,598.50","1,615.00","1,536.00","11.90K","-1.15%"
"Sep 28, 2014","1,609.50","1,630.50","1,630.50","1,592.50","3.04K","-1.29%"
"Sep 21, 2014","1,630.50","1,616.50","1,647.00","1,616.50","1.77K","2.29%"
"Sep 14, 2014","1,594.00","1,553.00","1,622.00","1,542.50","10.32K","3.20%"
"Sep 07, 2014","1,544.50","1,552.50","1,570.00","1,539.00","7.00K","-0.42%"
"Aug 31, 2014","1,551.00","1,509.50","1,561.50","1,501.50","8.07K","2.85%"
"Aug 24, 2014","1,508.00","1,502.50","1,514.00","1,495.00","3.06K","-0.23%"
"Aug 17, 2014","1,511.50","1,435.00","1,524.00","1,435.00","11.53K","5.81%"
"Aug 10, 2014","1,428.50","1,423.00","1,435.00","1,416.00","7.63K","0.35%"
"Aug 03, 2014","1,423.50","1,425.00","1,435.00","1,412.50","7.33K","-0.32%"
